fingerprint	kind	verdict	date	reason
505cd75af1838ce9670d5b10f4f859517c3ef4a8	clone	deliberate	2026-09-12	`parseCutSection`/`parseMarkerSection` opening boilerplate — per-section-type parser, same family as #6.
50687cf111e65f4f8b10a6e64c82fdd56ae31f59	convention	consolidate	2026-09-05	done 2026-09-05 batch E4 (the unprefixed action members moved into TTTrackTreeView as mp*): `mpAVItem` (prefixed, ttsubtitletreeview.h:63) alongside 4 unprefixed action fields + the dead `contextMenu` member (lines 64-68) — same within-class mix patter
507eb9a30e4ddf266a325208c9008178e2506e15	clone	documented	2026-09-13	mainwindow.cpp:2234-2243, subset of the onSearchBlackFrame body (026aa9fb).
50a4fa99d79fbca9777772958535fb432d05e2d5	clone	deliberate	2026-09-12	C7, treeview family already base-shared via TTTrackTreeView; remaining hit is per-view header/column setup that differs by list type.
50e8820a56f3deb5d30e5210c5d8d05ed77f0fe0	tool	deliberate	2026-09-12	same as size finding above.
51527500f2f7e44c80f582172b6ee57acaac7278	tool	consolidate	2026-09-12	done 2026-09-13 run 3 batches A-H (lines rewritten, see git log 5924340b..8788b25f); was: part of C12 — gui/ttstreampointwidget.cpp:260-262, `for (const QString& v : TTStreamPoint::repairPlannedSuffixVariants()) if (desc
516a4528d2a55aa7c0f2b6182222ab00a51b8b39	tool	deliberate	2026-09-13	for (const QString& v : variants) if (desc.endsWith(v)) return true; return false; (data/ttstreampoint.cpp:96-101, hasSuffixVariant). Run 2/3 precedent: a loop that reads no worse than the algorithm is deliberate. | ## P
52b04b48de200c5e32dda65ec18f9bf76509a72c	clone	deliberate	2026-09-12	ttsettings.cpp:48-52 (`setFastSlider`) vs :133-137 (`setCreateLogFile`) — early-out setter idiom (see clone x13).
52d21657e54412bb30aca0222ba56eff61461d19	method-size	deliberate	2026-09-03	same physical method as TTH26xCutTask::runCut above (`TTAVData::tr(...)` call at line 232 inside runCut, not a distinct method).
5318a144c5e8e69538a29aac4073759a9cc0aed9	tool	consolidate	2026-09-12	done 2026-09-13 run 3 batches A-H (lines rewritten, see git log 5924340b..8788b25f); was: part of C12 — gui/ttcutmainwindow.cpp:1386-1389, `for (const QString& v : TTStreamPoint::repairDisabledSuffixVariants()) if (desc.
5349a95e8e7ab73afad941f4aa182a734d0b0817	clone	consolidate	2026-09-12	done 2026-09-13 run 3 batches A-H (lines rewritten, see git log 5924340b..8788b25f); was: the border-mask sampling loop (`for row… for col… step=2`) duplicated between isFrameBlackAt and buildHistogramAt — see Part 2 for
53784f1b4e9e89a544d25f4da02bdda41ff69af0	clone	deliberate	2026-09-12	coincidental small UI-setup shape across unrelated widgets.
53898673222466ddf6d61716d330a3b857e32e94	tool	consolidate	2026-09-12	done 2026-09-13 run 3 batches A-H (lines rewritten, see git log 5924340b..8788b25f); was: evidence/target/reach: same as #123.
539a86b8cfc85775f65eaa0af5e641d962d37484	clone	consolidate	2026-09-03	exact-clone (334-336 vs 398-400), same underlying duplication.
539d89a4e0d866747598a8591e87baf5d3d44a4b	clone	deliberate	2026-09-03	overlapping windows are the ten consecutive one-line setters in TTH265SPS (avstream/tth265videoheader.h:152-161, `void setX(T v){ mX=v; }`) matched against simi
53dd39c83bf8515059647aff9e19378a82537e45	tool	deliberate	2026-09-04	same by-value convention across the whole class (see row above).
53e5a6a4c0903187c2aa7e7a2d3f3d3785609974	clone	deliberate	2026-09-03	parseH264SliceTypeFromPacket (ttnaluparser.cpp:1382) and parseH265SliceTypeFromPacket (ttnaluparser.cpp:1459) share an Annex-B start-code scan skeleton, but the
53f75a0e165b45b9f289bc269bda540e17c349d3	tool	deliberate	2026-09-03	called at gui/ttcurrentframe.cpp:195 and gui/ttcutoutframe.cpp:81 — same cross-file visibility gap.
544f21549d5849d667b2b3d5f02a5b6fb14c9088	tool	deliberate	2026-09-03	`(TTPicturesHeader*)header_list->getNextHeader(...)` is one of 15 old-style C-casts of header-list results in this same file (avstream/ttmpeg2videostream.cpp); 
546fad110aa63d91eca2b4b8505c05d330d1c029	clone	deliberate	2026-09-13	connect() list of the navigation constructor, re-fingerprinted after batch D removed the search connects (was clone x17/x15 ttcutframenavigation.cpp:139-150, deliberate: one connect per button-slot pair, pointer-style wi
5488d6206bafd8a57f4805d814bcf2a2a4a50637	tool	deliberate	2026-09-03	same reasoning as line 191 above, this time `$(build_duplicate_timeline_args 3840 2160 50)`.
549e5a9fcf218847ef85838946508cb953c893b7	clone	deliberate	2026-09-12	two small guard fragments inside one function, same file — low value to extract.
54e3ea38c98d4e740629203c91eecee04d1c0537	clone	deliberate	2026-09-04	same-file scenario-block self-clone, part of the harness-boilerplate class (see row 4).
55022da7d20d3c860e5b23dca04966e0cb4fc212	method-size	deliberate	2026-09-04	a single flat switch/case keyboard-shortcut dispatch table (13 keys × modifiers → distinct navigation signals); length is proportional to the number of shortcut
550d712c71831ad2fb43aa52b3615521e3797635	clone	consolidate	2026-09-12	done 2026-09-13 run 3 batches A-H (lines rewritten, see git log 5924340b..8788b25f); was: `TTFrameIndexer::parseH264FieldInfo`'s exp-golomb slice-header walk (ttframeindexer.cpp:257-269: first_mb_in_slice/slice_type/pps_
5577e934e34324314b5dfed14ae4897fd756c8f4	convention	deliberate	2026-09-04	comment style, no structure; older forms remain in place per conventions.md
5577ea4ecdfe2bbc425c95f9fa102e1177b397a3	clone	consolidate	2026-09-12	"done 2026-09-13 run 3 batches A-H (lines rewritten, see git log 5924340b..8788b25f); was: another window of the "".info"" fallback family (#20). | target/reach: same as #20."
5593a5343587e94f9b21a5cf1249c3e002ba1aed	tool	consolidate	2026-09-12	done 2026-09-13 run 3 batches A-H (lines rewritten, see git log 5924340b..8788b25f); was: gui/ttcutsettingsencoderdefaults.cpp:54-58, body only uses the `cb` parameter and `kPresetCount`, never `this`. | target: `static 
55dc678d1a675a2bf4110d97f474a8462fb6ee01	tool	consolidate	2026-09-13	done 2026-09-13 after the rescan: onLogoDataLoaded only null-checked vs once batch B moved the load into loadMarkadLogoProfile - the local is gone
5603a02995f8a85af3babf1380fdfa4d4a3c7052	clone	deliberate	2026-09-12	connect-chain idiom, same as #1.
5631f19b435a5885daa8ea57a70fbef4ffe116df	clone	consolidate	2026-09-03	"ttcut-demux:1381-1382 (VDR-multifile per-segment `ffprobe -show_entries format=duration ... || echo ""0""`) and 1387-1388 (single-file variant, `|| echo """"`) are "
5641c3735dd8ec1ecda41becc4c1096de7d36d4e	clone	consolidate	2026-09-04	done 2026-09-04 batch D: onThreadTaskFinished (ttthreadtaskpool.cpp:230-253) and onThreadTaskAborted (258-306) both open with the identical 4x `disconnect(task, &TTThreadTask::..., this
56453d47eb6ec6b35727edf2b4dfe6c4b4bdec03	tool	consolidate	2026-09-04	done 2026-09-04 batch B: unlike TTMessageLogger, this constructor is `public` (ttsettings.h:27) and documented for test-fixture injection (comment at :21-23); Qt convention marks single
565b1414b461f888d72ef89100b1391397a0e422	tool	consolidate	2026-09-12	"function combines XML parsing, path validation, repair-range validation (#75) and task dispatch (#56) in one body; target: extract the repair-validation block (#75's helper) and the ""read+validate+dispatch"" phases into n"
567365510f65784df091432571abe83c7d25347a	tool	consolidate	2026-09-12	gui/ttstreampointwidget.cpp:173-266 builds a QMenu conditionally (delete/cut-in/cut-out/repair variants/delete-all) then dispatches on the chosen QAction* in one long if/else chain — no map documents this specific functi
56a9d29324ea1298f6dc8021d953608868f8dcf5	clone	deliberate	2026-09-13	ttavdata.cpp:94-105 run of pointer-to-member connect() lines (docs/conventions.md cpp/connect_style: pointer); 64 sites each binding a distinct signal/slot pair; sibling clusters already deliberate in the store; one verd
56c214b40f80c78b57c74c2f7cf8c14b7d9855b2	clone	consolidate	2026-09-03	"exact clone of gen_audio_ac3's body (79-83) vs gen_audio_mp2's body (88-92) — `local out=$1`; `local duration=${2:-120}`; `ffmpeg -y … -f lavfi -i ""sine=…""`."
56cadd86dcdf908c899c0a55f3bea6ccc45f6feb	tool	deliberate	2026-09-12	"the function's own comment (extern/ttffmpegwrapper.cpp:1206-1216) documents a specific, previously-shipped bug it fixes: ""the old code dropped the packet instead; with a B-hierarchy the queue then stayed full, EVERY rema"
56e6fafd3f6ec8678e3c282b1ea7de829d7cfef5	clone	deliberate	2026-09-03	build_tux_timeline_args (118-131) and build_duplicate_timeline_args (162-171) share only the 3-line signature/heredoc-open boilerplate (`local W=$1 H=$2 R=$3`; 
56f66efd8d230c548529a80fd4d9684eec54ff6f	clone	deliberate	2026-09-13	TTSettings getter/setter/early-out idiom, re-fingerprinted after batch A removed audioOnlyFormat(); settings-state.md documents the 76 plain App-Default fields, run-5 classifier ruled the class deliberate
576567ebfb6573d0d6b7523f2f742baeff3ceb94	tool	deliberate	2026-09-12	QString/value bundle getters return by value like the project majority; implicitly shared (run-2 precedent lastError())
57c58de7a8f8efc7dffcdfe133e33664f9977daa	convention	deliberate	2026-09-03	extern/ttffmpegwrapper.cpp uses `qDebug()` 53x, all gated behind `TTSettings::instance()->logFFmpegDecoder()`/`logSmartCut()` flags (e.g. :203-210) for optional
57dd6a62708a329ca4ae4297485933d6d2ab80be	tool	deliberate	2026-09-12	same as #176 (`onDoCut`).
5806546cbdce5e289dbf8e6af2f560193ee30e50	tool	consolidate	2026-09-13	done 2026-09-13 run 4 batches A-E (lines rewritten, see git log ed6939fe..0400b9a0); was: QImage roi = fullFrame.copy(clipped); (data/ttlogodetector.cpp:232) inside TTLogoDetector::extractGrayscaleROI; the class has a pu
5816eecc53bd1b94f12530810714235bc5dbfcaf	tool	deliberate	2026-09-12	same reasoning as #148.
581bd65d3b4c746cabbf4f748604d81356b37ea2	method-size	documented	2026-09-04	"docs/code-map/smart-cut.md ""Variant matrix"" + CLAUDE.md smart-cut section: ""processSegment() picks one of two reachable branches: SPS-Unification... otherwise t"
58319ef441d955971780e546316c424f96e9b522	tool	consolidate	2026-09-04	done 2026-09-04 batch B: `QString TTException::getMessage() const { return message; }` (ttexception.cpp:39-42) copies a stable member with no other overrides in the hierarchy (single de
5834670370b542dfffb014be29555753b5037da6	clone	consolidate	2026-09-12	"done 2026-09-13 run 3 batches A-H (lines rewritten, see git log 5924340b..8788b25f); was: another window of the #20 "".info"" fallback family. | target/reach: same as #20."
5837482e44ed39e220de2dbd1140a8f589db4f58	tool	deliberate	2026-09-04	all of TTMessageLogger's message methods (infoMsg/warningMsg/errorMsg/fatalMsg/debugMsg/logMsg/writeMsg, ttmessagelogger.h:43-47,78-79) uniformly pass `QString`
587d6d735b3bcae6e143a5fff84ba2d8e1679665	clone	deliberate	2026-09-03	"tools/diag/test_audiorepair_cut.cpp:71-72 comment explicitly states ""Same convention as test_audiorepair.cpp / tools/ttcut-audiofix / ffmpeg's own AC3 decoder c"
588c306ad7df76a08720ea82bb99eab9e3c776b7	convention	deliberate	2026-09-03	file consistently uses `/**` Doxygen blocks throughout (16/16 comment blocks start with `/**`, 0 legacy-banner style), locally consistent.
58ad74cfa81b019668c2c53adcb5e99db66afe34	include-cycle	documented	2026-09-04	"docs/code-map/INDEX.md ""Module dependencies"": ""The one remaining cycle is **avstream → extern → mpeg2decoder → avstream** through a single edge on the first leg"
591179cd5568220eba1c48834b13208dc79a10d8	tool	consolidate	2026-09-12	private, non-slot helper (data/ttcutprojectdata.h:76) that only operates on its `TTAVItem*` parameter; safe to declare `static`. | target: add `static`; reach: 1 declaration + 1 definition, no call-site change (private m
59995933f77a6e76e8008e07fbf223f37d22e9da	tool	deliberate	2026-09-03	every construction site uses `new TTMpeg2Decoder(...)` behind a pointer (gui/ttquickjumpworker.cpp:50, extern/tttranscode.cpp:170, data/ttframesearchtask.cpp:60
59c4a13b73eaabff8e4599ad36178cc5453b4716	tool	consolidate	2026-09-12	done 2026-09-13 run 3 batches A-H (lines rewritten, see git log 5924340b..8788b25f); was: gui/ttcutpreview.cpp:848-852, `h26x->displayOrderMap()` is passed by value into `smartCut.setDisplayOrderMap(...)` — read-only use
59eea474c7bbdf6a5b441d228e3eff11a2fe96d1	tool	consolidate	2026-09-12	done 2026-09-13 run 3 batches A-H (lines rewritten, see git log 5924340b..8788b25f); was: same finding; `void operation();` at ttframesearchtask.h:40 lacks `override` unlike its siblings.
5a88c39819d217f595c1c4af10aac32ccb3534ab	clone	deliberate	2026-09-12	`appendAudioEntry`/`onRemoveAudioItem` vs `appendSubtitleEntry`/`onRemoveSubtitleItem` — per-type mirror, same family as #18.
5ac4095ead8968a775557f33cd1f1f1e52abc19b	tool	consolidate	2026-09-12	done 2026-09-13 run 3 batches A-H (lines rewritten, see git log 5924340b..8788b25f); was: same function/pattern as above. | target/reach: same as above.
5bc8f8294758372fb072bc1b7b4471b559af44ad	tool	consolidate	2026-09-05	done 2026-09-05 batch F (section/AU/grid helpers, e0a2d4d4): getopt_long parsing (840-853) is not the complexity driver; verbose-print blocks are interleaved with the 6-step orchestration (open→find PID→collect AUs→detect
5c9ee8bd65771cd38ed2d54c9df7dbcf3a72dfb7	upward-include	documented	2026-09-03	see include-cycle row: avstream->extern is the documented stream-owns-decoder edge
5cba0065c9e91e6e0a6b5f6c98bc018b9c4221bc	clone	consolidate	2026-09-12	done 2026-09-13 run 3 batches A-H (lines rewritten, see git log 5924340b..8788b25f); was: ttthreadtaskpool.cpp:247-252 (`onThreadTaskFinished`, inside `if (mTaskQueue.isEmpty())`) and ttthreadtaskpool.cpp:283-288 (`onThr
5cc787e69349ed9b85dd789017ccd1765cc07b9b	tool	consolidate	2026-09-03	`wait ${AUDIO_PIDS[$i]}` (ttcut-demux:1749) waits on a single PID (array element indexed by loop var $i); quoting is safe and mechanical.
5ccbef401ea54c99b7739b2124f7981b6a683aa5	clone	deliberate	2026-09-12	overlapping window of the same connect/disconnect idiom (79 sites, common/data/extern/gui); same verdict as the sibling classes above.
5d337a0af6e4890bd3c7147744c36ffab62d7815	tool	consolidate	2026-09-12	done 2026-09-13 run 3 batches A-H (lines rewritten, see git log 5924340b..8788b25f); was: `TTCutVideoTask::init` copies straight into `mTgtFilePath` with no local mutation; target: `const QString&`; reach: 1 signature.
5d54158bc4567d5c7e390426e64c98e241579c36	clone	deliberate	2026-09-12	`cutSubtitleTracks` declaration vs definition — same idiom as #42.
5d65b1418acba7416e334e42af92395281d66198	clone	deliberate	2026-09-04	small sub-range of the row-13/18 abort-assertion boilerplate, shared with test_cut_outcome.cpp; same class.
5defb27a5027b0e8e59c28366e9d7a553f6aac9f	clone	consolidate	2026-09-12	done 2026-09-13 run 3 batches A-H (lines rewritten, see git log 5924340b..8788b25f); was: C5, gui/ttcutavcutdlg.cpp:312-326 (`populateMuxerProg`) vs gui/ttcutsettingsencoderdefaults.cpp:60-77 (populateH264/H265Profiles) 
5df2eb3d71053f9714ee6bed8319ff5f603f8b19	convention	deliberate	2026-09-03	header uses `/**` Doxygen-style class/member doc consistently (1 block covering the class, standard SPDX file header above it). No mixed style.
5e7bab4466d31a0e01944396807b90b5b8294345	convention	deliberate	2026-09-03	file uses `/*! … */` in all 16 header comments, 0 `//!` (ttmpeg2window2.cpp:24, 58, 66, 151, 168, 177, 211, 271, 306, 325, 393, 460, 471, 485-487 …) — locally c
5ea989ad1c58653fb68950cb82909a330176a683	tool	consolidate	2026-09-12	`mCutIn`/`mCutOut` (data/ttcutvideotask.h:76-77) have no default member initializer and are only set in `init()`, not the constructor — a latent read-before-init risk. | target: add `= 0` default member initializers (or 
5ecbea681704bb3ce3e0fb0b3458264ffd127568	tool	consolidate	2026-09-03	"tools/vdr-demux-example.sh:172 `rel_path=""${dir#$IN_PFAD/}""` — `$IN_PFAD` inside the `${...#pattern}` expansion is unquoted, so it's glob-matched as a pattern i"
5ef5da4c7a8a886e14e7e95997c81a47b26fb10a	clone	consolidate	2026-09-03	gate_audiofix.sh:407-421 inlines the literal `<!DOCTYPE TTCut-Projectfile>...` XML template; make_test_video.sh:97-108 already extracts this into `write_ttcut_p
5f3999241543515d44ff1c18b5dc2dcfd249bd18	clone	consolidate	2026-09-12	two repair-range validation blocks (negative/inverted range; range past file end) in `parseAudioSection`, each disabling the repair with a similarly-shaped warning message. | target: `disableRepairWithWarning(repair, rea
5f3e5adcb51dc909a9e2cc776d760eea17df0767	clone	deliberate	2026-09-12	plain const-getter one-liners in `TTAVData`/`TTAudioRepairItem` — coincidental token match on the `Type Name() const { return m...; }` getter idiom, not a shared responsibility.
5f85a013b10447bf5c7266b22ed718db3d8e49cc	clone	documented	2026-09-13	mainwindow.cpp:2219-2226, header of onSearchBlackFrame; body covered above (026aa9fb).
